Transaction ID;Transaction Date;Denominated Currency;Cost;Client ID;Sales ID
680;03/12/2018;GBP;657831;32;28
681;01/03/2018;AUD;743348;177;57
682;12/14/2017;AUD;120752;167;89
683;08/08/2018;AUD;972353;138;0
684;07/03/2018;NOK;179725;75;85
685;05/29/2017;NZD;870002;68;19
686;08/06/2019;CAD;58576;61;13
687;09/05/2018;AUD;949797;61;47
688;04/22/2019;CHF;593838;80;44
689;04/29/2019;GBP;80053;84;30
690;07/15/2018;EUR;537716;76;49
691;08/22/2019;JPY;83000843;12;87
692;01/05/2017;EUR;478678;23;47
693;10/02/2017;JPY;63285567;34;12
694;08/17/2019;EUR;159795;17;40
695;07/28/2018;GBP;707976;166;93
696;08/29/2019;CHF;791858;76;51
697;01/15/2019;NOK;3795153;21;65
698;04/19/2018;DKK;3097794;18;31
699;03/29/2019;SEK;7860402;13;25
700;09/29/2017;NZD;484358;17;26
701;04/11/2018;EUR;502853;26;28
702;08/23/2018;DKK;2831553;40;29
703;02/09/2017;EUR;663633;84;93
704;08/20/2017;CHF;315410;110;70
705;11/05/2017;DKK;1765232;71;81
706;08/05/2019;NOK;2805097;113;57
707;10/18/2017;SEK;87952;199;32
708;11/08/2017;GBP;106994;41;97
709;01/12/2017;CHF;651597;61;75
710;09/12/2017;SEK;5678204;82;82
711;11/24/2017;CAD;1218984;166;52
712;01/17/2017;DKK;4646095;182;82
713;04/14/2017;EUR;460122;153;97
714;07/29/2019;GBP;39529;92;28
715;09/12/2017;DKK;3228832;153;70
716;02/10/2018;SEK;2035021;108;71
717;09/15/2017;NOK;2471925;181;23
718;02/13/2018;EUR;529160;127;53
719;02/13/2019;EUR;428008;185;40
720;07/08/2019;CHF;872253;10;57
721;12/19/2018;GBP;138670;194;2
722;03/14/2017;CAD;921179;189;42
723;11/23/2017;CAD;871821;183;27
724;05/10/2017;AUD;404272;111;37
725;06/20/2017;CAD;100726;103;44
726;03/15/2019;CAD;1303293;27;81
727;01/18/2017;JPY;49034821;55;15
728;12/03/2018;AUD;240326;33;46
729;01/27/2019;JPY;87928151;152;36
730;03/14/2019;NOK;7349352;190;18
731;07/14/2018;DKK;986851;143;22
732;02/05/2019;GBP;413170;93;60
733;12/26/2019;NZD;1071458;173;80
734;05/27/2019;CHF;605470;133;92
735;06/24/2017;EUR;27719;198;6
736;11/18/2018;AUD;264972;184;27
737;04/16/2019;DKK;3983191;13;16
738;12/19/2018;NZD;50263;72;95
739;12/28/2018;EUR;569507;132;88
740;11/15/2019;NZD;1095532;77;98
741;11/20/2018;GBP;390028;65;60
742;04/02/2018;CHF;356546;72;58
743;12/15/2017;AUD;393;107;77
744;05/05/2018;GBP;11554;40;0
745;03/05/2017;SEK;6266219;12;20
746;11/28/2019;EUR;304850;79;24
747;03/16/2017;NOK;668681;172;65
748;07/05/2018;CAD;350570;186;94
749;03/14/2017;GBP;526594;166;65
750;07/12/2018;SEK;8330049;145;91
751;09/14/2019;CHF;71360;5;32
752;05/02/2019;NZD;723061;93;99
753;03/27/2019;EUR;815376;148;99
754;10/04/2017;CAD;1128401;111;40
755;07/07/2019;DKK;4634614;39;58
756;02/02/2018;EUR;504656;181;76
757;12/02/2018;CHF;710836;69;48
758;10/13/2017;NOK;8323351;37;54
759;12/02/2018;NZD;640278;76;52
760;12/29/2019;SEK;2665318;142;26
761;10/13/2018;NOK;6365922;175;69
762;05/11/2019;AUD;531670;48;60
763;08/14/2017;DKK;2435037;32;64
764;04/01/2019;AUD;1008654;19;93
765;09/17/2017;CAD;1252699;127;1
766;06/09/2019;DKK;5661053;171;28
767;01/17/2017;CHF;729684;43;75
768;06/19/2017;CHF;694875;2;95
769;10/26/2017;GBP;162113;175;63
770;11/09/2018;NOK;7396023;80;34
771;08/23/2018;EUR;728929;141;93
772;11/18/2019;NZD;124262;194;39
773;04/18/2019;NZD;597068;186;68
774;01/25/2018;EUR;108917;79;43
775;09/10/2019;NOK;5900768;66;67
776;08/05/2019;NZD;1221786;82;2
777;08/03/2019;GBP;593770;151;73
778;01/26/2019;GBP;384101;50;1
779;03/12/2018;EUR;274629;54;94
780;03/30/2018;NOK;1703052;47;55
781;09/25/2017;SEK;7887368;139;93
782;11/24/2018;EUR;657460;45;97
783;12/07/2019;GBP;751460;62;73
784;04/03/2017;CAD;1073221;186;30
785;08/08/2017;EUR;246727;77;32
786;11/27/2019;EUR;508036;82;8
787;02/17/2018;EUR;728285;1;46
788;09/10/2019;SEK;5147891;192;23
789;08/06/2019;DKK;3932120;105;3
790;11/19/2018;NOK;7655705;74;81
791;07/15/2018;CAD;1293863;77;82
792;03/15/2017;DKK;791707;36;20
793;05/20/2019;CAD;1055193;116;58
794;09/21/2018;SEK;5188898;96;77
795;12/11/2018;CAD;1301303;72;81
796;07/24/2018;CAD;851891;56;27
797;03/25/2018;GBP;631407;197;0
798;02/11/2017;DKK;69700;177;76
799;07/20/2017;CHF;784744;146;0
800;05/06/2018;CHF;238408;37;8
801;09/09/2019;JPY;5867255;138;49
802;02/03/2019;NZD;1173990;71;53
803;01/04/2019;GBP;663411;84;14
804;09/06/2018;SEK;6833629;126;40
805;05/14/2018;JPY;67399281;162;3
806;02/09/2018;DKK;2373510;62;50
807;11/20/2018;JPY;44462135;126;14
808;08/30/2018;CHF;957479;33;81
809;03/14/2017;DKK;5081779;67;39
810;04/16/2018;NOK;4979068;79;45
811;01/20/2018;CHF;196818;71;19
812;08/02/2017;NZD;234556;15;57
813;09/10/2019;NOK;6076729;143;89
814;03/15/2018;NZD;869750;61;29
815;01/10/2018;CHF;53418;116;39
816;12/20/2019;NOK;1157968;38;91
817;11/15/2018;NOK;4250638;1;23
818;01/10/2017;EUR;749527;164;97
819;11/07/2019;CHF;797897;91;53
820;07/29/2017;NOK;7513298;104;44
821;12/01/2019;CHF;304107;51;55
822;02/11/2017;AUD;1009106;55;90
823;05/09/2018;JPY;32933911;36;33
824;09/06/2017;NZD;250460;69;35
825;06/26/2018;NZD;1273443;10;61
826;04/11/2019;CHF;362397;104;83
827;01/10/2019;GBP;297781;130;64
828;10/21/2018;SEK;6296067;3;20
829;07/18/2018;EUR;533076;22;98
830;05/02/2019;NZD;329874;118;89
831;02/13/2019;JPY;95540426;166;87
832;01/21/2019;EUR;36332;180;73
833;10/21/2019;NOK;477197;147;28
834;07/31/2017;JPY;71765969;74;81
835;10/21/2017;AUD;1298488;51;10
836;04/02/2017;AUD;1108231;7;68
837;02/26/2018;JPY;92987917;185;98
838;06/08/2018;CHF;68694;55;59
839;07/03/2017;NOK;4640817;147;59
840;10/04/2019;NZD;261845;138;3
841;09/20/2019;DKK;3123160;138;1
842;06/16/2018;NOK;8455424;81;4
843;05/07/2019;EUR;745309;190;80
844;09/04/2019;CAD;1076131;58;5
845;08/18/2017;NOK;6260053;62;32
846;09/10/2017;CAD;122004;111;72
847;05/27/2019;GBP;9284;85;76
848;11/13/2017;DKK;432496;183;14
849;08/14/2017;EUR;615563;57;8
850;02/17/2017;SEK;4942793;68;41
851;10/20/2018;JPY;15904171;118;52
852;07/08/2018;AUD;582626;5;28
853;04/16/2019;NZD;731216;104;88
854;09/04/2017;EUR;85092;164;90
855;06/21/2018;CHF;432112;111;89
856;09/25/2018;AUD;1202895;17;2
857;11/04/2017;NZD;444474;20;71
858;06/03/2018;EUR;692716;86;26
859;05/30/2017;AUD;1087726;62;44
860;10/21/2019;CAD;199418;164;73
861;03/09/2019;JPY;71663677;164;79
862;11/20/2019;CAD;1042588;65;66
863;10/01/2019;CHF;283331;115;87
864;08/08/2018;NZD;893077;46;95
865;07/06/2017;AUD;385868;154;75
866;07/10/2018;NZD;471585;98;25
867;05/24/2018;CHF;213142;18;44
868;10/07/2018;DKK;1148337;191;28
869;08/21/2018;SEK;1300512;58;50
870;09/13/2019;CAD;600881;17;82
871;05/13/2017;JPY;15613214;21;46
872;08/28/2018;NZD;941480;141;25
873;05/13/2019;EUR;462809;37;7
874;12/16/2017;CAD;667837;117;18
875;01/08/2017;CAD;1054327;70;56
876;12/13/2018;CAD;1001649;54;10
877;06/30/2018;JPY;29991192;42;71
878;11/13/2017;JPY;54583432;188;18
879;09/23/2019;CAD;1074100;96;90
880;05/21/2019;CAD;256296;79;25
881;10/16/2017;JPY;105385646;0;9
882;07/30/2017;EUR;30257;80;7
883;09/03/2019;CHF;307058;171;11
884;09/05/2018;NZD;826278;178;86
885;02/12/2017;NZD;1332606;105;27
886;11/28/2019;GBP;587701;117;78
887;02/02/2018;DKK;2510792;198;97
888;05/12/2019;EUR;867564;141;2
889;08/06/2019;CAD;930047;154;53
890;10/06/2018;GBP;564417;61;89
891;12/17/2017;SEK;346969;1;45
892;06/17/2017;SEK;4179788;106;33
893;04/17/2017;CHF;285575;47;37
894;01/14/2017;EUR;130779;99;91
895;12/29/2018;CHF;55037;49;16
896;05/27/2019;CAD;256248;103;19
897;01/19/2017;DKK;3876614;144;88
898;04/07/2017;NZD;1004320;7;23
899;01/12/2017;CAD;1296585;189;49
900;01/10/2018;EUR;632196;169;48
901;06/04/2019;AUD;176243;125;52
902;10/26/2018;SEK;8703838;177;47
903;09/06/2018;EUR;736423;7;55
904;05/18/2017;JPY;21837741;185;71
905;08/01/2018;CHF;597275;135;86
906;12/30/2019;AUD;1375609;68;67
907;07/25/2018;GBP;377384;3;67
908;03/22/2017;CAD;964955;57;28
909;05/28/2018;GBP;453150;182;80
910;09/30/2017;JPY;41941093;163;95
911;03/17/2019;DKK;507959;44;38
912;07/25/2019;SEK;6917788;116;0
913;06/10/2019;GBP;349173;115;8
914;01/31/2017;DKK;2288721;33;43
915;08/10/2019;CAD;370805;13;60
916;09/12/2019;NOK;3705317;131;7
917;06/20/2017;SEK;3747857;86;39
918;02/17/2019;SEK;3608129;163;77
919;09/24/2018;DKK;2679352;162;2
920;07/18/2018;SEK;1994056;171;71
921;11/26/2017;CHF;772212;62;58
922;04/08/2019;CHF;691835;194;22
923;12/10/2017;NOK;684052;86;76
924;04/04/2019;JPY;85563474;196;21
925;09/08/2018;NZD;1034673;55;30
926;09/24/2018;DKK;357667;87;29
927;01/23/2017;NZD;1506135;11;25
928;04/24/2019;NOK;4946752;144;97
929;11/24/2018;DKK;171505;120;3
930;04/28/2017;SEK;8045928;115;76
931;07/05/2019;AUD;39282;76;31
932;01/18/2017;NOK;4128186;116;56
933;06/26/2017;EUR;766652;69;37
934;08/31/2018;DKK;3715120;70;63
935;09/07/2019;GBP;692123;133;7
936;06/18/2019;NOK;2690435;139;25
937;04/19/2018;JPY;71329334;80;25
938;09/04/2019;GBP;527498;157;80
939;06/16/2017;AUD;1412114;152;28
940;09/07/2017;AUD;460974;176;48
941;04/10/2017;NZD;524479;53;15
942;05/23/2019;EUR;62889;12;0
943;01/21/2017;EUR;704821;49;72
944;05/16/2017;CHF;224942;51;51
945;08/26/2019;DKK;2870854;51;3
946;01/07/2018;DKK;1538266;97;82
947;09/09/2017;SEK;919739;197;89
948;04/17/2019;CAD;1235006;153;82
949;12/04/2019;CHF;724992;40;54
950;07/25/2019;GBP;522287;73;45
951;02/28/2019;DKK;6315388;169;26
952;11/17/2017;DKK;3309233;141;14
953;11/11/2018;NOK;1264724;28;27
954;09/30/2019;JPY;19564375;153;66
955;04/09/2017;AUD;21849;17;25
956;06/28/2018;CAD;896181;188;64
957;07/13/2017;GBP;596422;66;54
958;06/17/2017;EUR;541415;66;96
959;12/01/2019;AUD;805230;74;41
960;12/10/2019;DKK;2464865;28;44
961;04/14/2019;NZD;1071125;93;50
962;05/24/2019;AUD;691970;79;26
963;04/21/2019;EUR;691084;147;22
964;03/28/2019;CHF;538149;30;93
965;09/24/2018;GBP;486640;67;31
966;09/10/2019;GBP;250672;32;56
967;08/11/2017;CAD;119496;176;14
968;03/20/2018;JPY;102890293;77;37
969;06/12/2017;NOK;4621291;50;80
970;07/08/2017;JPY;18681877;67;13
971;02/21/2018;JPY;70943915;181;3
972;06/18/2019;AUD;158164;62;5
973;03/12/2019;EUR;249443;49;69
974;09/04/2018;CHF;412557;148;63
975;08/09/2018;CAD;1071766;62;86
976;02/20/2018;NZD;1266799;120;18
977;08/16/2017;CHF;81738;1;11
978;07/26/2019;DKK;5212326;67;16
979;05/03/2018;CAD;206944;23;26
980;07/17/2018;CAD;784001;59;27
981;03/03/2019;CHF;173139;176;32
982;12/07/2018;EUR;690650;22;81
983;01/23/2017;EUR;814225;134;15
984;10/06/2019;EUR;165243;104;33
985;01/23/2017;NZD;614732;139;22
986;01/27/2019;NOK;8256827;75;22
987;03/30/2018;SEK;5156276;39;15
988;03/02/2018;GBP;614343;44;9
989;10/10/2019;SEK;1105671;120;76
990;09/07/2019;DKK;2235315;129;4
991;12/26/2017;NZD;444873;20;86
992;05/24/2018;EUR;24614;36;88
993;07/01/2017;NOK;6216668;0;3
994;04/25/2018;JPY;92637577;9;87
995;06/13/2017;CAD;281296;199;17
996;03/26/2018;CHF;470413;143;17
997;01/14/2019;CHF;514077;8;29
998;09/01/2017;AUD;200362;1;85
999;12/31/2019;GBP;119228;114;5
1000;11/24/2018;NOK;807861;147;74
1001;01/18/2017;NZD;856951;26;98
1002;10/05/2017;AUD;678980;169;86
1003;03/23/2019;CHF;227087;126;62
1004;12/14/2018;DKK;3546393;34;38
1005;07/03/2017;JPY;91018347;174;9
1006;07/10/2019;CHF;478686;181;60
1007;09/28/2019;JPY;18806407;163;53
1008;02/23/2019;AUD;644318;137;96
1009;07/23/2017;CAD;76021;99;24
1010;05/27/2018;EUR;483357;180;86
1011;01/31/2017;AUD;1121318;17;28
1012;06/04/2018;NOK;4633799;124;45
1013;09/27/2017;CAD;590202;56;61
1014;03/04/2017;AUD;607036;152;48
1015;03/07/2019;NZD;266090;100;97
1016;12/08/2019;AUD;374594;14;47
1017;01/17/2018;SEK;2308154;72;55
1018;01/25/2017;CHF;686553;43;91
1019;01/01/2019;NZD;895090;142;53
1020;10/15/2019;NZD;331016;84;14
1021;03/12/2017;NOK;4267625;128;27
1022;01/20/2019;EUR;344644;115;52
1023;08/03/2019;NZD;353436;187;82
1024;01/25/2018;CAD;1257190;37;55
1025;08/29/2019;JPY;11190541;158;48
1026;12/17/2017;EUR;609239;182;85
1027;04/24/2018;JPY;56074259;40;26
1028;08/02/2017;EUR;307360;167;21
1029;06/19/2019;JPY;83933076;25;46
1030;11/29/2018;DKK;3587367;162;61
1031;11/11/2018;DKK;5678043;168;83
1032;12/14/2017;AUD;1106522;196;36
1033;06/11/2017;NOK;7637080;42;17
1034;09/03/2017;NOK;4425395;114;71
1035;03/23/2017;EUR;514095;145;66
1036;02/01/2019;DKK;2305903;109;73
1037;09/22/2017;CHF;784199;177;17
1038;07/29/2017;SEK;9261360;59;13
1039;06/12/2017;CAD;75590;23;15
1040;06/07/2017;NZD;837109;16;36
1041;04/29/2019;GBP;52750;100;74
1042;10/07/2017;NOK;4961380;198;5
1043;11/21/2018;SEK;9245397;160;70
1044;04/22/2019;AUD;1178522;35;45
1045;12/09/2019;GBP;370148;56;36
1046;09/03/2019;JPY;52447594;96;97
1047;01/09/2017;JPY;107174477;60;1
1048;05/03/2019;CHF;248295;83;7
1049;11/22/2018;NZD;499499;37;90
1050;04/03/2018;NZD;1027201;85;67
1051;06/04/2017;CAD;1277699;168;72
1052;11/29/2017;JPY;86184468;9;72
1053;11/01/2019;NZD;450118;92;39
1054;08/26/2019;CAD;1190711;2;3
1055;03/28/2019;JPY;94674732;147;94
1056;07/27/2019;DKK;3399913;163;73
1057;02/06/2017;CHF;440549;10;52
1058;08/15/2017;AUD;933538;89;14
1059;12/11/2019;NZD;722005;166;64
1060;05/02/2018;SEK;1819707;7;73
1061;01/22/2019;NZD;888072;183;95
1062;03/21/2019;DKK;5480025;113;9
1063;01/02/2018;SEK;6049511;123;90
1064;04/14/2017;NOK;646020;170;26
1065;11/27/2017;EUR;761003;18;15
1066;09/27/2018;GBP;730029;196;16
1067;10/27/2017;EUR;744191;174;90
1068;06/20/2018;SEK;6329384;51;2
1069;08/20/2017;NOK;6362350;39;6
1070;07/22/2019;CAD;46546;157;25
1071;01/20/2018;JPY;88444308;88;99
1072;02/12/2019;NZD;1028115;7;89
1073;01/11/2017;CAD;1170499;1;72
1074;04/01/2017;SEK;1249453;6;17
1075;10/11/2018;EUR;87871;9;61
1076;11/17/2017;AUD;648493;33;76
1077;06/15/2018;NZD;1032994;53;75
1078;07/17/2019;NOK;8064705;37;78
1079;03/08/2019;CHF;328089;95;49
1080;07/01/2017;NZD;885993;181;7
1081;07/08/2019;CAD;1298097;108;61
1082;05/10/2017;NZD;1060597;134;25
1083;09/06/2018;JPY;17516885;117;34
1084;02/23/2017;CHF;289733;54;84
1085;06/20/2018;NZD;513197;184;15
1086;01/15/2019;NOK;1889050;41;67
1087;07/18/2018;CHF;286102;23;61
1088;12/16/2018;EUR;352830;111;13
1089;10/06/2019;AUD;1261004;121;6
1090;10/18/2018;NOK;4643266;146;74
1091;06/14/2019;DKK;3610007;144;6
1092;01/07/2019;GBP;208718;74;16
1093;11/05/2018;NOK;6199515;142;77
1094;11/01/2017;EUR;204157;192;10
1095;11/17/2017;CHF;652017;7;82
1096;06/05/2018;EUR;668175;9;59
1097;05/21/2018;SEK;8355027;178;21
1098;11/29/2019;EUR;815057;24;15
1099;05/09/2019;GBP;588276;68;79
1100;08/05/2018;JPY;106084051;156;37
1101;01/27/2018;CHF;468074;88;23
1102;05/11/2018;JPY;89841478;145;32
1103;08/26/2018;SEK;8738130;161;81
1104;01/18/2018;AUD;1309525;115;78
1105;09/06/2017;JPY;99496782;74;79
1106;12/28/2019;CHF;39965;33;56
1107;04/05/2017;SEK;5812069;185;40
1108;03/26/2017;GBP;696179;185;71
1109;02/25/2017;GBP;637154;8;90
1110;09/29/2017;EUR;755979;17;25
1111;10/28/2019;NOK;6018997;88;68
1112;10/07/2018;AUD;541704;193;4
1113;04/06/2019;EUR;179099;92;89
1114;11/19/2018;GBP;548626;42;62
1115;08/13/2017;AUD;1072302;156;40
1116;08/10/2017;DKK;1235873;50;19
1117;04/10/2019;NZD;86849;132;99
1118;03/20/2017;GBP;153664;174;92
1119;03/19/2017;SEK;5594258;63;93
1120;08/19/2018;SEK;206654;152;57
1121;05/24/2019;CAD;915059;153;98
1122;08/01/2017;CAD;868315;70;49
1123;07/16/2019;GBP;779131;165;69
1124;09/06/2017;AUD;878080;63;70
1125;10/30/2018;AUD;981264;14;19
1126;10/11/2017;GBP;403635;104;87
1127;03/25/2017;AUD;1417253;160;16
1128;12/05/2018;JPY;98658958;134;34
1129;04/06/2019;GBP;110552;160;79
1130;05/05/2019;NZD;818350;23;26
1131;07/03/2018;AUD;963018;175;51
1132;11/01/2017;CHF;264749;130;22
1133;09/21/2018;EUR;597636;4;54
1134;06/10/2019;AUD;35802;73;95
1135;09/05/2017;AUD;335163;196;66
1136;07/01/2018;NZD;1116340;96;85
1137;11/19/2018;SEK;2615658;16;63
1138;11/06/2018;GBP;77441;29;94
1139;02/21/2019;NZD;1217733;177;6
1140;06/18/2017;DKK;1240756;96;98
1141;07/12/2019;NZD;385919;82;22
1142;03/06/2019;SEK;4758892;106;15
1143;08/23/2017;JPY;55437303;113;93
1144;10/21/2018;GBP;381189;77;67
1145;09/26/2017;JPY;34256274;12;8
1146;08/06/2019;JPY;72414681;197;46
1147;08/19/2017;NZD;1180430;151;83
1148;05/11/2018;NOK;3737811;160;99
1149;01/24/2019;GBP;406049;111;84
1150;06/21/2017;EUR;499777;29;29
1151;04/12/2019;EUR;700602;154;20
1152;12/23/2018;DKK;1770995;110;26
1153;04/20/2019;EUR;673455;180;85
1154;01/26/2017;EUR;136970;85;23
1155;11/30/2018;JPY;13211579;125;38
1156;11/08/2017;EUR;510254;118;82
1157;09/27/2017;CHF;74531;121;97
1158;03/15/2017;NZD;1097967;80;24
1159;11/19/2018;DKK;6057921;114;27
1160;05/13/2017;DKK;3087475;141;19
1161;10/21/2018;JPY;73968620;151;6
1162;09/05/2017;AUD;548435;37;58
1163;08/14/2018;CAD;852930;65;78
1164;03/28/2019;NZD;950679;88;69
1165;01/13/2019;NZD;791499;142;83
1166;09/08/2018;GBP;1271;160;29
1167;03/01/2017;CHF;165437;56;68
1168;05/26/2019;GBP;766512;72;6
1169;03/10/2019;NZD;682843;102;67
1170;01/01/2019;AUD;813223;53;35
1171;03/07/2018;JPY;71171698;36;63
1172;01/13/2019;EUR;14683;77;12
1173;05/26/2017;NOK;1601820;141;51
1174;01/07/2018;SEK;4724981;38;64
1175;06/05/2019;NZD;747273;43;37
1176;10/02/2019;JPY;46377845;143;29
1177;08/17/2017;GBP;446835;186;50
1178;06/29/2018;NOK;6332867;107;34
1179;08/02/2018;JPY;100161133;35;34
1180;04/12/2018;EUR;536902;61;45
1181;08/08/2018;AUD;769477;157;6
1182;04/20/2017;DKK;3700001;79;11
1183;10/26/2018;NOK;5577237;60;27
1184;02/16/2017;DKK;153268;118;82
1185;05/18/2019;JPY;33441780;128;43
1186;12/07/2017;CHF;829633;100;84
1187;07/06/2017;AUD;989750;92;51
1188;05/20/2018;SEK;8061328;159;48
1189;04/26/2018;NOK;1236221;96;44
1190;06/28/2017;JPY;22956432;173;37
1191;12/26/2018;EUR;87125;33;83
1192;04/19/2017;CAD;1078609;91;25
1193;05/21/2018;NOK;1862504;69;85
1194;02/08/2017;AUD;671061;140;42
1195;09/04/2018;EUR;199918;54;14
1196;12/30/2018;NZD;943863;73;41
1197;07/03/2017;AUD;1060110;75;12
1198;09/11/2017;CHF;120098;158;29
1199;08/11/2019;SEK;1476900;192;94
1200;10/10/2018;CAD;272818;52;65
1201;08/03/2019;CHF;873168;100;58
1202;02/26/2017;EUR;532671;128;57
1203;07/30/2018;DKK;3626868;103;72
1204;05/17/2018;CAD;384589;115;64
1205;01/05/2017;DKK;6541298;126;88
1206;10/06/2019;AUD;152705;132;22
1207;09/09/2018;NZD;1330749;108;26
1208;12/30/2019;AUD;663779;161;79
1209;04/03/2018;CHF;913382;125;62
1210;01/27/2018;SEK;3228780;15;56
1211;06/08/2019;NZD;980558;132;93
1212;11/11/2019;CAD;258759;157;70
1213;09/27/2018;AUD;1067991;19;46
1214;03/14/2017;CHF;903788;28;63
1215;05/29/2018;DKK;6264255;159;57
1216;06/09/2018;EUR;104390;13;12
1217;09/18/2018;EUR;858357;105;55
1218;01/08/2019;DKK;4551804;33;72
1219;12/30/2017;EUR;618225;117;11
1220;10/16/2018;SEK;8012797;114;98
1221;10/08/2018;EUR;452163;5;27
1222;05/26/2017;GBP;594859;139;43
1223;12/29/2017;NOK;3398438;53;30
1224;01/28/2017;DKK;4351936;89;86
1225;04/03/2017;JPY;91200092;32;5
1226;01/30/2018;GBP;246286;20;27
1227;01/12/2018;DKK;4813676;17;6
1228;01/23/2017;SEK;2038541;131;25
1229;05/05/2019;SEK;1170033;78;76
1230;12/26/2018;JPY;80358986;40;90
1231;07/04/2019;SEK;6746347;27;39
1232;05/30/2018;NZD;599477;133;27
1233;09/18/2019;JPY;47853881;110;41
1234;05/18/2017;CAD;1069187;151;41
1235;08/04/2017;AUD;567250;89;14
1236;04/14/2018;GBP;758242;170;70
1237;10/23/2019;GBP;327715;124;38
1238;08/30/2019;AUD;348661;160;51
1239;01/13/2018;EUR;96577;0;82
1240;05/14/2018;AUD;789235;77;17
1241;12/16/2017;GBP;575227;19;36
1242;06/12/2019;EUR;409467;164;52
1243;08/15/2018;DKK;5188528;160;68
1244;03/17/2017;JPY;21922860;99;20
1245;02/23/2019;JPY;68036709;188;48
1246;12/04/2018;DKK;274971;78;38
1247;09/18/2019;NZD;871265;144;6
1248;12/15/2017;AUD;1006557;130;73
1249;05/25/2019;NOK;7870444;128;0
1250;10/29/2018;EUR;791355;145;67
1251;10/09/2018;JPY;93529777;191;36
1252;08/20/2017;NOK;4390362;22;60
1253;09/27/2018;CHF;356267;0;77
1254;02/04/2017;EUR;831831;114;86
1255;05/19/2018;GBP;62744;19;24
1256;11/13/2017;JPY;20699528;144;73
1257;07/03/2019;GBP;566787;100;19
1258;03/21/2017;DKK;5517218;126;38
1259;09/28/2018;AUD;949976;118;35
1260;08/22/2017;AUD;240333;60;89
1261;05/25/2019;SEK;6106165;6;64
1262;08/10/2018;SEK;7831357;54;88
1263;08/08/2019;CAD;187238;169;12
1264;03/13/2017;AUD;980894;61;32
1265;05/29/2017;SEK;5654332;192;2
1266;04/27/2018;DKK;481894;126;93
1267;08/09/2018;JPY;77692715;170;45
1268;04/05/2019;EUR;166173;26;21
1269;07/02/2018;NZD;1055445;15;54
1270;11/17/2017;EUR;656400;7;22
1271;05/26/2018;NOK;7194223;139;26
1272;10/23/2018;GBP;393616;186;28
1273;06/21/2017;AUD;881143;186;4
1274;09/23/2019;CAD;167719;192;92
1275;09/10/2019;CHF;84720;9;36
1276;11/06/2017;GBP;757819;72;0
1277;05/07/2019;AUD;517737;2;35
1278;07/04/2018;DKK;6213677;96;52
1279;05/24/2018;DKK;3158576;49;2
1280;10/13/2019;AUD;649654;147;47
1281;01/07/2018;AUD;1101567;36;37
1282;08/28/2019;JPY;70904118;40;11
1283;01/11/2018;EUR;206013;2;68
1284;02/08/2018;NOK;3370392;29;84
1285;05/28/2019;NZD;740629;71;8
1286;02/23/2018;SEK;7529389;164;29
1287;03/24/2017;NOK;2599555;176;30
1288;05/21/2017;NZD;35236;96;93
1289;10/02/2019;AUD;349925;34;54
1290;04/30/2019;SEK;438814;98;29
1291;10/31/2017;NOK;7871124;5;99
1292;07/20/2018;AUD;1023219;81;83
1293;04/08/2018;SEK;2821068;117;61
1294;12/09/2017;JPY;99561070;14;3
1295;04/19/2019;CHF;129696;46;4
1296;07/22/2018;EUR;668112;48;80
1297;03/21/2018;SEK;900916;26;58
1298;01/09/2017;DKK;3906207;33;33
1299;12/16/2019;SEK;4609836;78;31
1300;08/28/2017;SEK;6402717;85;79
1301;11/12/2018;CHF;749510;1;72
1302;09/27/2017;AUD;1013181;43;32
1303;05/12/2019;SEK;2949027;151;65
1304;02/11/2018;NZD;902999;187;11
1305;04/18/2018;NOK;6583527;159;67
1306;07/08/2019;EUR;236288;180;94
1307;01/08/2017;EUR;673280;29;76
1308;10/08/2019;AUD;559308;153;94
1309;01/04/2019;CAD;1149315;14;72
1310;03/30/2018;EUR;339333;55;19
1311;10/04/2019;DKK;715099;191;17
1312;07/23/2017;CHF;646541;60;92
1313;03/12/2019;CHF;28065;4;52
1314;04/22/2018;DKK;2903751;151;90
1315;03/29/2017;JPY;87014719;46;89
1316;04/18/2018;JPY;17779335;38;6
1317;05/05/2019;CHF;105759;161;53
1318;05/29/2019;NOK;1965893;172;85
1319;08/12/2018;CAD;831220;12;49
1320;11/30/2019;NZD;1408330;81;34
1321;12/24/2019;SEK;8832614;191;26
1322;06/18/2018;AUD;1133293;43;31
